Categories,VAS Eligible,Activities,1 oz.,2 oz.,3 oz.,4 oz.,5 oz.,6 oz.,7 oz.,8 oz.,9 oz.,10 oz.,11 oz.,12 oz.,13 oz.,14 oz.,15 oz.,15.99 oz.,1 lb.,2 lb.,3 lb.,4 lb.,5 lb.,6 lb.,7 lb.,8 lb.,9 lb.,10 lb.,11 lb.,12 lb.,13 lb.,14 lb.,15 lb.,16 lb.,17 lb.,18 lb.,19 lb.,20 lb.,21 lb.,22 lb.,23 lb.,24 lb.,25 lb.,26 lb.,27 lb.,28 lb.,29 lb.,30 lb.,31 lb.,32 lb.,33 lb.,34 lb.,35 lb.,36 lb.,37 lb.,38 lb.,39 lb.,40 lb.,41 lb.,42 lb.,43 lb.,44 lb.,45 lb.,46 lb.,47 lb.,48 lb.,49 lb.,50 lb.,51 lb.,52 lb.,53 lb.,54 lb.,55 lb.
Jewelry -> Bracelets,Y,,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.6090078125000002,1.7877864583333336,1.966565104166667,2.1453437500000003,2.3241223958333337,2.502901041666667,2.6816796875000004,2.8604583333333338,2.8604583333333338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jewelry -> Cufflinks, Tie Clips, Brooch",Y,,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.6090078125000002,1.7877864583333336,1.966565104166667,2.1453437500000003,2.3241223958333337,2.502901041666667,2.6816796875000004,2.8604583333333338,2.8604583333333338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jewelry -> Earrings,Y,,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.6090078125000002,1.7877864583333336,1.966565104166667,2.1453437500000003,2.3241223958333337,2.502901041666667,2.6816796875000004,2.8604583333333338,2.8604583333333338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jewelry -> Jewelry Storage,Y,,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.6090078125000002,1.7877864583333336,1.966565104166667,2.1453437500000003,2.3241223958333337,2.502901041666667,2.6816796875000004,2.8604583333333338,2.8604583333333338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jewelry -> Loose Stones,Y,,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.6090078125000002,1.7877864583333336,1.966565104166667,2.1453437500000003,2.3241223958333337,2.502901041666667,2.6816796875000004,2.8604583333333338,2.8604583333333338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jewelry -> Necklaces,Y,,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.6090078125000002,1.7877864583333336,1.966565104166667,2.1453437500000003,2.3241223958333337,2.502901041666667,2.6816796875000004,2.8604583333333338,2.8604583333333338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jewelry -> Rings,Y,,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.6090078125000002,1.7877864583333336,1.966565104166667,2.1453437500000003,2.3241223958333337,2.502901041666667,2.6816796875000004,2.8604583333333338,2.8604583333333338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jewelry -> Sets,Y,,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.6090078125000002,1.7877864583333336,1.966565104166667,2.1453437500000003,2.3241223958333337,2.502901041666667,2.6816796875000004,2.8604583333333338,2.8604583333333338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jewelry -> Watches (NOT Wearable Tech),Y,,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.6090078125000002,1.7877864583333336,1.966565104166667,2.1453437500000003,2.3241223958333337,2.502901041666667,2.6816796875000004,2.8604583333333338,2.8604583333333338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DVD/CD/Games,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Movies & TV Media -> Blu-ray Discs,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Video Games -> Games -> Microsoft,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Video Games -> Games -> Nintendo,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Video Games -> Games -> Other,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Video Games -> Games -> Sony,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Movies & TV Media -> DVD Discs,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Movies & TV Media -> Other,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Music -> Music CDs/Vinyl/Tapes,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Musical ,,,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.6090078125000002,1.7877864583333336,1.966565104166667,2.1453437500000003,2.3241223958333337,2.502901041666667,2.6816796875000004,2.8604583333333338,2.8604583333333338,2.8604583333333338,3.1941784722222226,3.5278986111111115,3.86161875,4.4408615625,5.020104375000001,5.5993471875,6.17859,6.7578328125,7.2646702734375,7.771507734375,8.2783451953125,8.78518265625,9.292020117187501,9.798857578125,10.305695039062499,10.8125325,11.3193699609375,11.826207421874999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Music -> Musical Instruments -> Accessories,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Music -> Musical Instruments -> Not Powered,Y,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",,,,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.6090078125000002,1.7877864583333336,1.966565104166667,2.1453437500000003,2.3241223958333337,2.502901041666667,2.6816796875000004,2.8604583333333338,2.8604583333333338,2.8604583333333338,3.1941784722222226,3.5278986111111115,3.86161875,4.4408615625,5.020104375000001,5.5993471875,6.17859,6.7578328125,7.2646702734375,7.771507734375,8.2783451953125,8.78518265625,9.292020117187501,9.798857578125,10.305695039062499,10.8125325,11.3193699609375,11.826207421874999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Music -> Musical Instruments -> Powered,Y,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",,,,,,,,1.4302291666666669,1.6090078125000002,1.7877864583333336,1.966565104166667,2.1453437500000003,2.3241223958333337,2.502901041666667,2.6816796875000004,2.8604583333333338,2.8604583333333338,2.8604583333333338,3.1941784722222226,3.5278986111111115,3.86161875,4.4408615625,5.020104375000001,5.5993471875,6.17859,6.7578328125,7.2646702734375,7.771507734375,8.2783451953125,8.78518265625,9.292020117187501,9.798857578125,10.305695039062499,10.8125325,11.3193699609375,11.826207421874999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Office,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Office -> Calendars,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Office -> Office Electronics -> Binding Machines, Laminators",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Office -> Office Electronics -> Calculators,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Office -> Office Electronics -> Cash Registers,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Office -> Office Electronics -> Presentation Equipment,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Office -> Office Electronics -> Shredders,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Office -> Office Electronics -> Typewriters,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Office -> Office Supplies,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Party and Occaisons,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Party & Occasions -> Costumes,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Party & Occasions -> Decorations & Favors,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Party & Occasions -> Disposable Tableware,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Party & Occasions -> Giftwrap & Supplies,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Party & Occasions -> Stationery & Invitations,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patio & Garden,,,1.67384375,1.67384375,1.67384375,1.67384375,1.67384375,1.67384375,1.67384375,1.67384375,1.88307421875,2.0923046875,2.30153515625,2.5107656250000003,2.7199960937500003,2.9292265625000002,3.13845703125,3.3476875,3.3476875,3.3476875,3.7382510416666666,4.128814583333333,4.519378124999999,5.197284843749999,5.8751915624999995,6.55309828125,7.231005,7.90891171875,8.50208009765625,9.0952484765625,9.688416855468748,10.281585234375,10.87475361328125,11.467921992187499,12.061090371093748,12.654258749999999,13.24742712890625,13.840595507812498,13.840943961878656,13.841304395301188,13.841677662455856,13.842064712553462,13.842466604218837,13.842884522983857,13.84331980242265,13.843773949878626,13.844248678035024,13.844745943997724,,,,,,,,,,,,,,,,,,,,,,,,,
Patio & Garden -> Gardening & Lawn Care -> Accessories,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patio & Garden -> Gardening & Lawn Care -> Gardening Hand Tools,Y,,,,,,,,,1.67384375,1.88307421875,2.0923046875,2.30153515625,2.5107656250000003,2.7199960937500003,2.9292265625000002,3.13845703125,3.3476875,3.3476875,3.3476875,3.7382510416666666,4.128814583333333,4.519378124999999,5.197284843749999,5.8751915624999995,6.55309828125,7.231005,7.90891171875,8.50208009765625,9.0952484765625,9.688416855468748,10.281585234375,10.87475361328125,11.467921992187499,12.061090371093748,12.654258749999999,13.24742712890625,13.840595507812498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patio & Garden -> Gardening & Lawn Care -> Hedge Clippers & Chainsaws,Y,,,,,,,,,1.67384375,1.88307421875,2.0923046875,2.30153515625,2.5107656250000003,2.7199960937500003,2.9292265625000002,3.13845703125,3.3476875,3.3476875,3.3476875,3.7382510416666666,4.128814583333333,4.519378124999999,5.197284843749999,5.8751915624999995,6.55309828125,7.231005,7.90891171875,8.50208009765625,9.0952484765625,9.688416855468748,10.281585234375,10.87475361328125,11.467921992187499,12.061090371093748,12.654258749999999,13.24742712890625,13.840595507812498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patio & Garden -> Gardening & Lawn Care -> Leaf Blowers & Vaccums,Y,,,,,,,,,,,,,,,,,,,,,,4.519378124999999,5.197284843749999,5.8751915624999995,6.55309828125,7.231005,7.90891171875,8.50208009765625,9.0952484765625,9.688416855468748,10.281585234375,10.87475361328125,11.467921992187499,12.061090371093748,12.654258749999999,13.24742712890625,13.840595507812498,13.840943961878656,13.841304395301188,13.841677662455856,13.842064712553462,13.842466604218837,13.842884522983857,13.84331980242265,13.843773949878626,13.844248678035024,13.844745943997724,,,,,,,,,,,,,,,,,,,,,,,,,
Patio & Garden -> Gardening & Lawn Care -> Mowers,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.840595507812498,13.840943961878656,13.841304395301188,13.841677662455856,13.842064712553462,13.842466604218837,13.842884522983857,13.84331980242265,13.843773949878626,13.844248678035024,13.844745943997724,13.845267998142855,13.845817445811264,13.846397326129987,13.847011214002501,13.847663353951663,13.848358838550014,13.849103850536682,13.849905997999901,13.850774789134535,13.851722322668078,13.852764323291067,13.85392175197904,13.855223422157586,13.856710483427594,13.858444639470564,13.860524578893703,13.863122932221401,13.86658478665498,13.871772338917987,17.300744384765622,22.49096770019531,27.681191015624997,32.87141433105469,38.06163764648437,43.25186096191406
Patio & Garden -> Gardening & Lawn Care -> Other,Y,,1.67384375,1.67384375,1.67384375,1.67384375,1.67384375,1.67384375,1.67384375,1.67384375,1.88307421875,2.0923046875,2.30153515625,2.5107656250000003,2.7199960937500003,2.9292265625000002,3.13845703125,3.3476875,3.3476875,3.3476875,3.7382510416666666,4.128814583333333,4.519378124999999,5.197284843749999,5.8751915624999995,6.55309828125,7.231005,7.90891171875,8.50208009765625,9.0952484765625,9.688416855468748,10.281585234375,10.87475361328125,11.467921992187499,12.061090371093748,12.654258749999999,13.24742712890625,13.840595507812498,13.840943961878656,13.841304395301188,13.841677662455856,13.842064712553462,13.842466604218837,13.842884522983857,13.84331980242265,13.843773949878626,13.844248678035024,13.844745943997724,13.845267998142855,13.845817445811264,13.846397326129987,13.847011214002501,13.847663353951663,13.848358838550014,13.849103850536682,13.849905997999901,13.850774789134535,13.851722322668078,13.852764323291067,13.85392175197904,13.855223422157586,13.856710483427594,13.858444639470564,13.860524578893703,13.863122932221401,13.86658478665498,13.871772338917987,17.300744384765622,22.49096770019531,27.681191015624997,32.87141433105469,38.06163764648437,43.25186096191406
Patio & Garden -> Gardening & Lawn Care -> Snow Removal,Y,,,,,,,,,,,,,,,,,,3.3476875,3.3476875,3.7382510416666666,4.128814583333333,4.519378124999999,5.197284843749999,5.8751915624999995,6.55309828125,7.231005,7.90891171875,8.50208009765625,9.0952484765625,9.688416855468748,10.281585234375,10.87475361328125,11.467921992187499,12.061090371093748,12.654258749999999,13.24742712890625,13.840595507812498,13.840943961878656,13.841304395301188,13.841677662455856,13.842064712553462,13.842466604218837,13.842884522983857,13.84331980242265,13.843773949878626,13.844248678035024,13.844745943997724,13.845267998142855,13.845817445811264,13.846397326129987,13.847011214002501,13.847663353951663,13.848358838550014,13.849103850536682,13.849905997999901,13.850774789134535,13.851722322668078,13.852764323291067,13.85392175197904,13.855223422157586,13.856710483427594,13.858444639470564,13.860524578893703,13.863122932221401,13.86658478665498,13.871772338917987,17.300744384765622,22.49096770019531,27.681191015624997,32.87141433105469,38.06163764648437,43.25186096191406
Patio & Garden -> Gardening & Lawn Care -> Trimmers & Edgers,Y,,,,,,,,,,,,,,,,,,,,,,4.519378124999999,5.197284843749999,5.8751915624999995,6.55309828125,7.231005,7.90891171875,8.50208009765625,9.0952484765625,9.688416855468748,10.281585234375,10.87475361328125,11.467921992187499,12.061090371093748,12.654258749999999,13.24742712890625,13.840595507812498,13.840943961878656,13.841304395301188,13.841677662455856,13.842064712553462,13.842466604218837,13.842884522983857,13.84331980242265,13.843773949878626,13.844248678035024,13.844745943997724,,,,,,,,,,,,,,,,,,,,,,,,,
Patio & Garden -> Grills & Outdoor Cooking,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patio & Garden -> Hot Tubs & Saunas,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patio & Garden -> Outdoor Play,Y,,1.67384375,1.67384375,1.67384375,1.67384375,1.67384375,1.67384375,1.67384375,1.67384375,1.88307421875,2.0923046875,2.30153515625,2.5107656250000003,2.7199960937500003,2.9292265625000002,3.13845703125,3.3476875,3.3476875,3.3476875,3.7382510416666666,4.128814583333333,4.519378124999999,5.197284843749999,5.8751915624999995,6.55309828125,7.231005,7.90891171875,8.50208009765625,9.0952484765625,9.688416855468748,10.281585234375,10.87475361328125,11.467921992187499,12.061090371093748,12.654258749999999,13.24742712890625,13.840595507812498,13.840943961878656,13.841304395301188,13.841677662455856,13.842064712553462,13.842466604218837,13.842884522983857,13.84331980242265,13.843773949878626,13.844248678035024,13.844745943997724,13.845267998142855,13.845817445811264,13.846397326129987,13.847011214002501,13.847663353951663,13.848358838550014,13.849103850536682,13.849905997999901,13.850774789134535,13.851722322668078,13.852764323291067,13.85392175197904,13.855223422157586,13.856710483427594,13.858444639470564,13.860524578893703,13.863122932221401,13.86658478665498,13.871772338917987,17.300744384765622,22.49096770019531,27.681191015624997,32.87141433105469,38.06163764648437,43.25186096191406
Patio & Garden -> Patio & Outdoor Lighting / Decor,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patio & Garden -> Pools & Water Fun,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pet Toys & Pet Supplies,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sporting,,,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.6090078125000002,1.7877864583333336,1.966565104166667,2.1453437500000003,2.3241223958333337,2.502901041666667,2.6816796875000004,2.8604583333333338,2.8604583333333338,2.8604583333333338,3.1941784722222226,3.5278986111111115,3.86161875,4.4408615625,5.020104375000001,5.5993471875,6.17859,6.7578328125,7.2646702734375,7.771507734375,8.2783451953125,8.78518265625,9.292020117187501,9.798857578125,10.305695039062499,10.8125325,11.3193699609375,11.826207421874999,11.826492253460305,11.82678687843777,11.827091995324528,11.827408380175953,11.827736898506007,11.828078519590266,11.828434333747028,11.828805573373014,11.82919363875714,11.829600130036878,11.83002688713909,11.830476040225522,11.83095007414285,11.831451911817654,11.831985023697264,11.832553573649797,11.833162616941229,11.833818374313484,11.834528620195718,11.835303247273266,11.836155113177911,11.837101357289718,11.838165540064304,11.839381309567722,11.840799121690928,11.842499676694196,11.844624141723568,11.84745471507195,11.851696484670608,14.78275927734375,19.217587060546876,23.65241484375,28.087242626953127,32.52207041015625,36.95689819335938
"Sports, Fitness & Outdoors -> Boats & Water Sports",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sports, Fitness & Outdoors -> Camping & Hiking",Y,,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.6090078125000002,1.7877864583333336,1.966565104166667,2.1453437500000003,2.3241223958333337,2.502901041666667,2.6816796875000004,2.8604583333333338,2.8604583333333338,2.8604583333333338,3.1941784722222226,3.5278986111111115,3.86161875,4.4408615625,5.020104375000001,5.5993471875,6.17859,6.7578328125,7.2646702734375,7.771507734375,8.2783451953125,8.78518265625,9.292020117187501,9.798857578125,10.305695039062499,10.8125325,11.3193699609375,11.826207421874999,11.826492253460305,11.82678687843777,11.827091995324528,11.827408380175953,11.827736898506007,11.828078519590266,11.828434333747028,11.828805573373014,11.82919363875714,11.829600130036878,11.83002688713909,11.830476040225522,11.83095007414285,11.831451911817654,11.831985023697264,11.832553573649797,11.833162616941229,11.833818374313484,11.834528620195718,11.835303247273266,11.836155113177911,11.837101357289718,11.838165540064304,11.839381309567722,11.840799121690928,11.842499676694196,11.844624141723568,11.84745471507195,11.851696484670608,14.78275927734375,19.217587060546876,23.65241484375,28.087242626953127,32.52207041015625,36.95689819335938
"Sports, Fitness & Outdoors -> Cycling & Bicycles",Y,,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.6090078125000002,1.7877864583333336,1.966565104166667,2.1453437500000003,2.3241223958333337,2.502901041666667,2.6816796875000004,2.8604583333333338,2.8604583333333338,2.8604583333333338,3.1941784722222226,3.5278986111111115,3.86161875,4.4408615625,5.020104375000001,5.5993471875,6.17859,6.7578328125,7.2646702734375,7.771507734375,8.2783451953125,8.78518265625,9.292020117187501,9.798857578125,10.305695039062499,10.8125325,11.3193699609375,11.826207421874999,11.826492253460305,11.82678687843777,11.827091995324528,11.827408380175953,11.827736898506007,11.828078519590266,11.828434333747028,11.828805573373014,11.82919363875714,11.829600130036878,11.83002688713909,11.830476040225522,11.83095007414285,11.831451911817654,11.831985023697264,11.832553573649797,11.833162616941229,11.833818374313484,11.834528620195718,11.835303247273266,11.836155113177911,11.837101357289718,11.838165540064304,11.839381309567722,11.840799121690928,11.842499676694196,11.844624141723568,11.84745471507195,11.851696484670608,14.78275927734375,19.217587060546876,23.65241484375,28.087242626953127,32.52207041015625,36.95689819335938
"Sports, Fitness & Outdoors -> Exercise & Fitness",Y,,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.6090078125000002,1.7877864583333336,1.966565104166667,2.1453437500000003,2.3241223958333337,2.502901041666667,2.6816796875000004,2.8604583333333338,2.8604583333333338,2.8604583333333338,3.1941784722222226,3.5278986111111115,3.86161875,4.4408615625,5.020104375000001,5.5993471875,6.17859,6.7578328125,7.2646702734375,7.771507734375,8.2783451953125,8.78518265625,9.292020117187501,9.798857578125,10.305695039062499,10.8125325,11.3193699609375,11.826207421874999,11.826492253460305,11.82678687843777,11.827091995324528,11.827408380175953,11.827736898506007,11.828078519590266,11.828434333747028,11.828805573373014,11.82919363875714,11.829600130036878,11.83002688713909,11.830476040225522,11.83095007414285,11.831451911817654,11.831985023697264,11.832553573649797,11.833162616941229,11.833818374313484,11.834528620195718,11.835303247273266,11.836155113177911,11.837101357289718,11.838165540064304,11.839381309567722,11.840799121690928,11.842499676694196,11.844624141723568,11.84745471507195,11.851696484670608,14.78275927734375,19.217587060546876,23.65241484375,28.087242626953127,32.52207041015625,36.95689819335938
"Sports, Fitness & Outdoors -> Fishing & Wildlife",Y,,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.6090078125000002,1.7877864583333336,1.966565104166667,2.1453437500000003,2.3241223958333337,2.502901041666667,2.6816796875000004,2.8604583333333338,2.8604583333333338,2.8604583333333338,3.1941784722222226,3.5278986111111115,3.86161875,4.4408615625,5.020104375000001,5.5993471875,6.17859,6.7578328125,7.2646702734375,7.771507734375,8.2783451953125,8.78518265625,9.292020117187501,9.798857578125,10.305695039062499,10.8125325,11.3193699609375,11.826207421874999,11.826492253460305,11.82678687843777,11.827091995324528,11.827408380175953,11.827736898506007,11.828078519590266,11.828434333747028,11.828805573373014,11.82919363875714,11.829600130036878,11.83002688713909,11.830476040225522,11.83095007414285,11.831451911817654,11.831985023697264,11.832553573649797,11.833162616941229,11.833818374313484,11.834528620195718,11.835303247273266,11.836155113177911,11.837101357289718,11.838165540064304,11.839381309567722,11.840799121690928,11.842499676694196,11.844624141723568,11.84745471507195,11.851696484670608,14.78275927734375,19.217587060546876,23.65241484375,28.087242626953127,32.52207041015625,36.95689819335938
"Sports, Fitness & Outdoors -> Game Room",Y,,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.6090078125000002,1.7877864583333336,1.966565104166667,2.1453437500000003,2.3241223958333337,2.502901041666667,2.6816796875000004,2.8604583333333338,2.8604583333333338,2.8604583333333338,3.1941784722222226,3.5278986111111115,3.86161875,4.4408615625,5.020104375000001,5.5993471875,6.17859,6.7578328125,7.2646702734375,7.771507734375,8.2783451953125,8.78518265625,9.292020117187501,9.798857578125,10.305695039062499,10.8125325,11.3193699609375,11.826207421874999,11.826492253460305,11.82678687843777,11.827091995324528,11.827408380175953,11.827736898506007,11.828078519590266,11.828434333747028,11.828805573373014,11.82919363875714,11.829600130036878,11.83002688713909,11.830476040225522,11.83095007414285,11.831451911817654,11.831985023697264,11.832553573649797,11.833162616941229,11.833818374313484,11.834528620195718,11.835303247273266,11.836155113177911,11.837101357289718,11.838165540064304,11.839381309567722,11.840799121690928,11.842499676694196,11.844624141723568,11.84745471507195,11.851696484670608,14.78275927734375,19.217587060546876,23.65241484375,28.087242626953127,32.52207041015625,36.95689819335938
